amount,amount_net_flow,amount_usd,amount_usd_net_flow,etf_ticker,issuer,time,QueryID,eth_price,net_flow,net_flow_usd,net_tvl,net_tvl_usd,tvl,tvl_usd
,,,,,Grayscale,2025-05-03 00:00:00,4208557,0.0,,,-15575.565724829361,-28720564.4182991,0.0,0.0
,,,,,Grayscale,2025-05-04 00:00:00,4208557,0.0,,,-15575.565724829361,-28606084.010221604,0.0,0.0
,,,,,Grayscale,2025-05-05 00:00:00,4208557,0.0,,,-15575.565724829361,-28229311.075337984,0.0,0.0
,,,,,Grayscale,2025-05-06 00:00:00,4208557,0.0,,,-15575.565724829361,-28375877.148808625,0.0,0.0
,,,,,Grayscale,2025-05-07 00:00:00,4208557,0.0,,,-15575.565724829361,-28312017.329336826,0.0,0.0
,,,,,Grayscale,2025-05-08 00:00:00,4208557,0.0,,,-15575.565724829361,-28226818.98482201,0.0,0.0
,,,,,Grayscale,2025-05-09 00:00:00,4208557,0.0,,,-15575.565724829361,-34345524.22416398,1.5e-17,3.3076350000000003e-14
,,,,,Grayscale,2025-05-10 00:00:00,4208557,0.0,,,-15575.565724829361,-36518471.398434915,0.0,0.0
,,,,,Grayscale,2025-05-11 00:00:00,4208557,0.0,,,-15575.565724829361,-40197264.26698237,0.0,0.0
,,,,,Grayscale,2025-05-12 00:00:00,4208557,0.0,,,-15575.565724829361,-39131584.06008954,0.0,0.0
,,,,,Grayscale,2025-05-13 00:00:00,4208557,0.0,,,-19480.74753360761,-48614400.27759313,-3905.1818087782494,-9745420.25562421
,,,,,Grayscale,2025-05-14 00:00:00,4208557,0.0,,,-20644.90315021908,-55297579.536893316,-1164.1556166114715,-3118202.460649993
,,,,,Grayscale,2025-05-15 00:00:00,4208557,0.0,,,-20644.90313937608,-53891248.705995925,1.0842999e-05,0.028304456159609998
,,,,,Grayscale,2025-05-16 00:00:00,4208557,0.0,,,-27207.583656602794,-69364102.07748942,-6562.680517226712,-16731160.21783847
,,,,,Grayscale,2025-05-17 00:00:00,4208557,0.0,,,-27207.583627970755,-69131749.24031089,2.8632038800398e-05,0.07275114738793129
,,,,,Grayscale,2025-05-18 00:00:00,4208557,0.0,,,-27207.583627970755,-67420664.30594781,0.0,0.0
,,,,,Grayscale,2025-05-19 00:00:00,4208557,0.0,,,-27207.583621970756,-68006987.71813323,5.999999999999999e-06,0.014997359999999998
,,,,,Grayscale,2025-05-20 00:00:00,4208557,0.0,,,-27207.583621970756,-68834914.48774979,0.0,0.0
,,,,,Grayscale,2025-05-21 00:00:00,4208557,0.0,,,-27207.583621970756,-68700236.94882104,0.0,0.0
,,,,,Grayscale,2025-05-22 00:00:00,4208557,0.0,,,-27207.583621970756,-69474564.77870232,0.0,0.0
,,,,,Grayscale,2025-05-23 00:00:00,4208557,0.0,,,-10601.166167970758,-28247443.32452816,16606.417454,44248795.69123024
,,,,,Grayscale,2025-05-24 00:00:00,4208557,0.0,,,-10601.166167970758,-26797521.827734802,0.0,0.0
,,,,,Grayscale,2025-05-25 00:00:00,4208557,0.0,,,-10601.166167970758,-26849785.576942895,0.0,0.0
,,,,,Grayscale,2025-05-26 00:00:00,4208557,0.0,,,-10601.166167970758,-27061914.91196399,0.0,0.0
,,,,,Grayscale,2025-05-27 00:00:00,4208557,0.0,,,-10601.166167970758,-27196867.75728226,0.0,0.0
,,,,,Grayscale,2025-05-28 00:00:00,4208557,0.0,,,-10601.166167970758,-28234827.936788276,0.0,0.0
,,,,,Grayscale,2025-05-29 00:00:00,4208557,0.0,,,-10601.166167970758,-28444519.00359074,0.0,0.0
,,,,,Grayscale,2025-05-30 00:00:00,4208557,0.0,,,-13583.363974392105,-35789175.73244883,-2982.197806421347,-7857435.136402838
,,,,,Grayscale,2025-05-31 00:00:00,4208557,0.0,,,-13583.363974068505,-34426356.82407792,3.2359999999999996e-07,0.0008201480199999998
,,,,,Grayscale,2025-06-01 00:00:00,4208557,0.0,,,-13583.363974028305,-34408562.61717006,4.02e-08,0.00010183222800000001
,,,,,Grayscale,2025-06-02 00:00:00,4208557,0.0,,,-13583.363974028305,-34501472.82675242,0.0,0.0
,,,,,Grayscale,2025-06-03 00:00:00,4208557,0.0,,,-13583.363974028305,-35458149.15144323,0.0,0.0
,,,,,Grayscale,2025-06-04 00:00:00,4208557,0.0,,,-13583.310253565005,-35264718.41410039,0.05372046330012381,139.46799241051542
,,,,,Grayscale,2025-06-05 00:00:00,4208557,0.0,,,-13583.686894332679,-35462252.19068961,-0.3766407676739618,-983.2772201280285
,,,,,Grayscale,2025-06-06 00:00:00,4208557,0.0,,,-13583.277173543096,-32863380.793670166,0.40972078958293423,991.2784783169511
,,,,,Grayscale,2025-06-07 00:00:00,4208557,0.0,,,-13583.277173514696,-33690738.20624024,2.8400000000000003e-08,7.044080400000001e-05
,,,,,Grayscale,2025-06-08 00:00:00,4208557,0.0,,,-13583.277173514696,-34335808.03921045,0.0,0.0
,,,,,Grayscale,2025-06-09 00:00:00,4208557,0.0,,,-13583.579089996769,-34132817.53734388,-0.3019164820725564,-758.6557361519198
,,,,,Grayscale,2025-06-10 00:00:00,4208557,0.0,,,-13583.239089987268,-36416392.33547407,0.3400000095000001,911.5332254693102
,,,,,Grayscale,2025-06-11 00:00:00,4208557,0.0,,,-13583.239089987268,-38215356.52055198,0.0,0.0
,,,,,Grayscale,2025-06-12 00:00:00,4208557,0.0,,,-8856.889226366668,-24581941.77221163,4726.3498636206,13117794.992484432
,,,,,Grayscale,2025-06-13 00:00:00,4208557,0.0,,,-9364.468199708554,-24811158.495127812,-507.5789733418866,-1344830.4898693284
,,,,,Grayscale,2025-06-14 00:00:00,4208557,0.0,,,-9364.468199708253,-24171565.317086942,3e-10,7.743599999999999e-07
,,,,,Grayscale,2025-06-15 00:00:00,4208557,0.0,,,-9364.468199708253,-23746512.105502184,0.0,0.0
,,,,,Grayscale,2025-06-16 00:00:00,4208557,0.0,,,-10024.742938278254,-25569410.080660664,-660.2747385700001,-1684116.5564387992
,,,,,Grayscale,2025-06-17 00:00:00,4208557,0.0,,,-10024.742938278254,-25509361.870460376,0.0,0.0
,,,,,Grayscale,2025-06-18 00:00:00,4208557,0.0,,,-13588.769891736534,-34153742.47049277,-3564.0269534582812,-8957754.064282976
,,,,,Grayscale,2025-06-19 00:00:00,4208557,0.0,,,-13588.769891736534,-34332570.68226802,0.0,0.0
,,,,,Grayscale,2025-06-20 00:00:00,4208557,0.0,,,-13588.705891736534,-34297486.009566255,0.064,161.53408
,,,,,Grayscale,2025-06-21 00:00:00,4208557,0.0,,,-13588.705891736534,-32741579.184962425,0.0,0.0
,,,,,Grayscale,2025-06-22 00:00:00,4208557,0.0,,,-13588.705891736534,-31229971.541565653,0.0,0.0
,,,,,Grayscale,2025-06-23 00:00:00,4208557,0.0,,,-13588.705891736534,-30302814.13857247,0.0,0.0
,,,,,Grayscale,2025-06-24 00:00:00,4208557,0.0,,,-9694.742157866534,-23441595.695456542,3893.96373387,9415487.489585644
,,,,,Grayscale,2025-06-25 00:00:00,4208557,0.0,,,-9694.742157866534,-23748240.389909863,0.0,0.0
,,,,,Grayscale,2025-06-26 00:00:00,4208557,0.0,,,-9694.742157866534,-23473103.607469607,0.0,0.0
,,,,,Grayscale,2025-06-27 00:00:00,4208557,0.0,,,-20960.065762406717,-50715394.32003454,-11265.32360454018,-27257802.30001751
,,,,,Grayscale,2025-06-28 00:00:00,4208557,0.0,,,-20960.065762406717,-50843669.92250047,0.0,0.0
,,,,,Grayscale,2025-06-29 00:00:00,4208557,0.0,,,-20960.065762406717,-51119923.58924899,0.0,0.0
,,,,,Grayscale,2025-06-30 00:00:00,4208557,0.0,,,-22125.889052749833,-55349017.75990635,-1165.8232903431172,-2916365.251957825
,,,,,Grayscale,2025-07-01 00:00:00,4208557,0.0,,,-22125.889052749833,-55073329.18230908,0.0,0.0
,,,,,Grayscale,2025-07-02 00:00:00,4208557,0.0,,,-17985.643768749833,-43320041.724973164,4140.2452840000005,9972153.388589561
,,,,,Grayscale,2025-07-03 00:00:00,4208557,0.0,,,-17985.489768749834,-46252924.32849857,0.153999999999966,396.03871999991253
,,,,,Grayscale,2025-07-04 00:00:00,4208557,0.0,,,-17985.489768749834,-46602921.95939844,0.0,0.0
,,,,,Grayscale,2025-07-05 00:00:00,4208557,0.0,,,-17985.489728749435,-45138003.71734517,4.0000400000000004e-05,0.10038860387600002
,,,,,Grayscale,2025-07-06 00:00:00,4208557,0.0,,,-17985.489728749435,-45306347.90120627,0.0,0.0
,,,,,Grayscale,2025-07-07 00:00:00,4208557,0.0,,,-20055.32871660848,-51577492.18022503,-2069.8389878590474,-5323129.115416384
,,,,,Grayscale,2025-07-08 00:00:00,4208557,0.0,,,-20055.32871660848,-51004110.332217194,0.0,0.0
,,,,,Grayscale,2025-07-09 00:00:00,4208557,0.0,,,-17075.78217612848,-44657610.09394177,2979.5465404799997,7792288.885455725
,,,,,Grayscale,2025-07-10 00:00:00,4208557,0.0,,,-17075.78217612848,-47262179.149266645,0.0,0.0
,,,,,Grayscale,2025-07-11 00:00:00,4208557,0.0,,,-10372.72078296848,-30583033.68371209,6703.06139316,19763373.242206875
,,,,,Grayscale,2025-07-12 00:00:00,4208557,0.0,,,-10372.72078296848,-30656368.81964768,0.0,0.0
,,,,,Grayscale,2025-07-13 00:00:00,4208557,0.0,,,-10372.72078296848,-30492479.831276778,0.0,0.0
,,,,,Grayscale,2025-07-14 00:00:00,4208557,0.0,,,-7062.793731768479,-20977839.31416142,3309.9270512000003,9831112.228203729
,,,,,Grayscale,2025-07-15 00:00:00,4208557,0.0,,,-5249.330285515853,-15813554.99181365,1813.4634462526267,5463040.497201575
,,,,,Grayscale,2025-07-16 00:00:00,4208557,0.0,,,-5249.330285515853,-16462162.241891991,0.0,0.0
,,,,,Grayscale,2025-07-17 00:00:00,4208557,0.0,,,4511.614920824148,15202924.147148754,9760.94520634,32891749.89016009
,,,,,Grayscale,2025-07-18 00:00:00,4208557,0.0,,,4511.614920824148,15678538.592102038,0.0,0.0
,,,,,Grayscale,2025-07-19 00:00:00,4208557,0.0,,,4511.614920824148,15995208.843394684,0.0,0.0
,,,,,Grayscale,2025-07-20 00:00:00,4208557,0.0,,,4511.614920824148,16203735.685035177,0.0,0.0
,,,,,Grayscale,2025-07-21 00:00:00,4208557,0.0,,,-3345.6966583571266,-12564496.14472752,-7857.311579181274,-29507505.05068894
,,,,,Grayscale,2025-07-22 00:00:00,4208557,0.0,,,-3345.6966583571266,-12583365.873880655,0.0,0.0
,,,,,Grayscale,2025-07-23 00:00:00,4208557,0.0,,,-3345.6966583571266,-12530804.979377864,0.0,0.0
,,,,,VanEck,2025-04-26 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,VanEck,2025-04-27 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,VanEck,2025-04-28 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,VanEck,2025-04-29 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,VanEck,2025-04-30 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,VanEck,2025-05-01 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,VanEck,2025-05-02 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,VanEck,2025-05-03 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,VanEck,2025-05-04 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,VanEck,2025-05-05 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,VanEck,2025-05-06 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,VanEck,2025-05-07 00:00:00,4208557,0.0,,,9e-06,0.01635948,9e-06,0.01635948
,,,,,VanEck,2025-05-08 00:00:00,4208557,0.0,,,9e-06,0.016310250000000002,0.0,0.0
,,,,,VanEck,2025-05-09 00:00:00,4208557,0.0,,,9e-06,0.019845810000000002,0.0,0.0
,,,,,VanEck,2025-05-10 00:00:00,4208557,0.0,,,9e-06,0.0211014,0.0,0.0
,,,,,VanEck,2025-05-11 00:00:00,4208557,0.0,,,9e-06,0.02322711,0.0,0.0
,,,,,VanEck,2025-05-12 00:00:00,4208557,0.0,,,9e-06,0.02261133,0.0,0.0
,,,,,VanEck,2025-05-13 00:00:00,4208557,0.0,,,9e-06,0.02245959,0.0,0.0
,,,,,VanEck,2025-05-14 00:00:00,4208557,0.0,,,1098.3958340000001,2942064.2253273404,1098.395825,2942064.2012207503
,,,,,VanEck,2025-05-15 00:00:00,4208557,0.0,,,1098.3958340000001,2867241.50111526,0.0,0.0
,,,,,VanEck,2025-05-16 00:00:00,4208557,0.0,,,1098.3958340000001,2800294.2750329603,0.0,0.0
,,,,,VanEck,2025-05-17 00:00:00,4208557,0.0,,,1098.3958340000001,2790913.9746106006,0.0,0.0
,,,,,VanEck,2025-05-18 00:00:00,4208557,0.0,,,1098.3958340000001,2721835.8606103407,0.0,0.0
,,,,,VanEck,2025-05-19 00:00:00,4208557,0.0,,,1098.3958340000001,2745506.29083304,0.0,0.0
,,,,,VanEck,2025-05-20 00:00:00,4208557,0.0,,,1098.3958340000001,2778930.4760616603,0.0,0.0
,,,,,VanEck,2025-05-21 00:00:00,4208557,0.0,,,1098.3958340000001,2773493.4166833605,0.0,0.0
,,,,,VanEck,2025-05-22 00:00:00,4208557,0.0,,,1098.3958340000001,2804753.7621190003,0.0,0.0
,,,,,VanEck,2025-05-23 00:00:00,4208557,0.0,,,1098.3958340000001,2926741.6034430405,0.0,0.0
,,,,,VanEck,2025-05-24 00:00:00,4208557,0.0,,,1098.3958340000001,2776514.0052268603,0.0,0.0
,,,,,VanEck,2025-05-25 00:00:00,4208557,0.0,,,1098.3958340000001,2781929.09668848,0.0,0.0
,,,,,VanEck,2025-05-26 00:00:00,4208557,0.0,,,1098.3958340000001,2803907.9973268206,0.0,0.0
,,,,,VanEck,2025-05-27 00:00:00,4208557,0.0,,,1098.3958340000001,2817890.5762936403,0.0,0.0
,,,,,VanEck,2025-05-28 00:00:00,4208557,0.0,,,2196.791724,5850869.1739498805,1098.39589,2925434.6615493
,,,,,VanEck,2025-05-29 00:00:00,4208557,0.0,,,2196.791724,5894321.714250601,0.0,0.0
,,,,,VanEck,2025-05-30 00:00:00,4208557,0.0,,,2196.791724,5788062.8985607205,0.0,0.0
,,,,,VanEck,2025-05-31 00:00:00,4208557,0.0,,,2196.791724,5567658.7848918,0.0,0.0
,,,,,VanEck,2025-06-01 00:00:00,4208557,0.0,,,2196.791724,5564780.98773336,0.0,0.0
,,,,,VanEck,2025-06-02 00:00:00,4208557,0.0,,,2196.791724,5579807.04312552,0.0,0.0
,,,,,VanEck,2025-06-03 00:00:00,4208557,0.0,,,2196.791724,5734527.08424684,0.0,0.0
,,,,,VanEck,2025-06-04 00:00:00,4208557,0.0,,,2196.791724,5703266.73801432,0.0,0.0
,,,,,VanEck,2025-06-05 00:00:00,4208557,0.0,,,2196.791724,5735054.314260601,0.0,0.0
,,,,,VanEck,2025-06-06 00:00:00,4208557,0.0,,,2196.791724,5314917.8970456,0.0,0.0
,,,,,VanEck,2025-06-07 00:00:00,4208557,0.0,,,2196.791724,5448724.48095444,0.0,0.0
,,,,,VanEck,2025-06-08 00:00:00,4208557,0.0,,,2196.791724,5553050.1199272005,0.0,0.0
,,,,,VanEck,2025-06-09 00:00:00,4208557,0.0,,,2196.7927240001004,5520100.7568674525,0.001000000100248144,2.5128002519035366
,,,,,VanEck,2025-06-10 00:00:00,4208557,0.0,,,2196.7927240001004,5889557.357189789,0.0,0.0
,,,,,VanEck,2025-06-11 00:00:00,4208557,0.0,,,2196.7927240001004,6180500.585556363,0.0,0.0
,,,,,VanEck,2025-06-12 00:00:00,4208557,0.0,,,2196.7927240001004,6097110.3337533185,0.0,0.0
,,,,,VanEck,2025-06-13 00:00:00,4208557,0.0,,,2196.7927240001004,5820402.3222382665,0.0,0.0
,,,,,VanEck,2025-06-14 00:00:00,4208557,0.0,,,2196.7927240001004,5670361.379189059,0.0,0.0
,,,,,VanEck,2025-06-15 00:00:00,4208557,0.0,,,2196.7927240001004,5570648.957446694,0.0,0.0
,,,,,VanEck,2025-06-16 00:00:00,4208557,0.0,,,2196.7927240001004,5603205.425616376,0.0,0.0
,,,,,VanEck,2025-06-17 00:00:00,4208557,0.0,,,2196.7927240001004,5590046.637199615,0.0,0.0
,,,,,VanEck,2025-06-18 00:00:00,4208557,0.0,,,2196.7927240001004,5521374.896647372,0.0,0.0
,,,,,VanEck,2025-06-19 00:00:00,4208557,0.0,,,2196.7927240001004,5550284.688895213,0.0,0.0
,,,,,VanEck,2025-06-20 00:00:00,4208557,0.0,,,2196.7927240001004,5544638.931594533,0.0,0.0
,,,,,VanEck,2025-06-21 00:00:00,4208557,0.0,,,2196.7927240001004,5293106.164696521,0.0,0.0
,,,,,VanEck,2025-06-22 00:00:00,4208557,0.0,,,2196.7927240001004,5048734.942078751,0.0,0.0
,,,,,VanEck,2025-06-23 00:00:00,4208557,0.0,,,2929.0565660001002,6531796.142180224,732.263842,1632948.36766
,,,,,VanEck,2025-06-24 00:00:00,4208557,0.0,,,2929.0565660001002,7082370.904891262,0.0,0.0
,,,,,VanEck,2025-06-25 00:00:00,4208557,0.0,,,2929.0565660001002,7175016.964073845,0.0,0.0
,,,,,VanEck,2025-06-26 00:00:00,4208557,0.0,,,2929.0565660001002,7091890.338730762,0.0,0.0
,,,,,VanEck,2025-06-27 00:00:00,4208557,0.0,,,2929.0565660001002,7087203.848225162,0.0,0.0
,,,,,VanEck,2025-06-28 00:00:00,4208557,0.0,,,2929.0565660001002,7105129.674409082,0.0,0.0
,,,,,VanEck,2025-06-29 00:00:00,4208557,0.0,,,2929.0565660001002,7143734.639948965,0.0,0.0
,,,,,VanEck,2025-06-30 00:00:00,4208557,0.0,,,2929.0565660001002,7327181.452677552,0.0,0.0
,,,,,VanEck,2025-07-01 00:00:00,4208557,0.0,,,2929.0565660001002,7290685.40786519,0.0,0.0
,,,,,VanEck,2025-07-02 00:00:00,4208557,0.0,,,2929.0565660001002,7054896.354302182,0.0,0.0
,,,,,VanEck,2025-07-03 00:00:00,4208557,0.0,,,4027.4522350001002,10357318.363705058,1098.395669,2824722.17405392
,,,,,VanEck,2025-07-04 00:00:00,4208557,0.0,,,4027.4522350001002,10435692.58419816,0.0,0.0
,,,,,VanEck,2025-07-05 00:00:00,4208557,0.0,,,4027.4522350001002,10107656.599657401,0.0,0.0
,,,,,VanEck,2025-07-06 00:00:00,4208557,0.0,,,4027.4522350001002,10145353.552577004,0.0,0.0
,,,,,VanEck,2025-07-07 00:00:00,4208557,0.0,,,4027.4522350001002,10357640.559883859,0.0,0.0
,,,,,VanEck,2025-07-08 00:00:00,4208557,0.0,,,4027.4522350001002,10242495.700485205,0.0,0.0
,,,,,VanEck,2025-07-09 00:00:00,4208557,0.0,,,4027.4522350001002,10532834.732106363,0.0,0.0
,,,,,VanEck,2025-07-10 00:00:00,4208557,0.0,,,4759.7161440001,13173894.746202037,732.263909,2026752.72469111
,,,,,VanEck,2025-07-11 00:00:00,4208557,0.0,,,4759.7161440001,14033594.676131334,0.0,0.0
,,,,,VanEck,2025-07-12 00:00:00,4208557,0.0,,,4759.7161440001,14067245.869269416,0.0,0.0
,,,,,VanEck,2025-07-13 00:00:00,4208557,0.0,,,4759.7161440001,13992042.354194213,0.0,0.0
,,,,,VanEck,2025-07-14 00:00:00,4208557,0.0,,,6956.5076520001,20662149.46289418,2196.791508,6524888.169146519
,,,,,VanEck,2025-07-15 00:00:00,4208557,0.0,,,9153.2994290001,27574222.99686851,2196.791777,6617813.260294729
,,,,,VanEck,2025-07-16 00:00:00,4208557,0.0,,,9153.2994290001,28705204.674315766,0.0,0.0
,,,,,VanEck,2025-07-17 00:00:00,4208557,0.0,,,10251.6952600001,34545445.06848014,1098.395831,3701297.38359563
,,,,,VanEck,2025-07-18 00:00:00,4208557,0.0,,,10251.6952600001,35626178.78278935,0.0,0.0
,,,,,VanEck,2025-07-19 00:00:00,4208557,0.0,,,10251.6952600001,36345745.27308876,0.0,0.0
,,,,,VanEck,2025-07-20 00:00:00,4208557,0.0,,,10251.6952600001,36819578.62800596,0.0,0.0
,,,,,VanEck,2025-07-21 00:00:00,4208557,0.0,,,10983.9591040001,41249379.69834405,732.263844,2749958.28503448
,,,,,VanEck,2025-07-22 00:00:00,4208557,0.0,,,10983.9591040001,41311329.227690615,0.0,0.0
,,,,,VanEck,2025-07-23 00:00:00,4208557,0.0,,,10983.9591040001,41138771.23016677,0.0,0.0
,,,,,21Shares,2025-04-26 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-04-27 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-04-28 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-04-29 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-04-30 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-01 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-02 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-03 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-04 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-05 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-06 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-07 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-08 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-09 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-10 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-11 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-12 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-13 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-14 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-15 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-16 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-17 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-18 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-19 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-20 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-21 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-22 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-23 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-24 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-25 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-26 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-27 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-28 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-29 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-30 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-05-31 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-06-01 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-06-02 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-06-03 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-06-04 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-06-05 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-06-06 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-06-07 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-06-08 00:00:00,4208557,0.0,,,0.0,0.0,0.0,0.0
,,,,,21Shares,2025-06-09 00:00:00,4208557,0.0,,,0.00800000090202957,20.102402266619904,0.00800000090202957,20.102402266619904
,,,,,21Shares,2025-06-10 00:00:00,4208557,0.0,,,0.00800000090202957,21.447842418323233,0.0,0.0
,,,,,21Shares,2025-06-11 00:00:00,4208557,0.0,,,0.00800000090202957,22.50736253778803,0.0,0.0
,,,,,21Shares,2025-06-12 00:00:00,4208557,0.0,,,0.00800000090202957,22.20368250354699,0.0,0.0
,,,,,21Shares,2025-06-13 00:00:00,4208557,0.0,,,0.00800000090202957,21.196002389927344,0.0,0.0
,,,,,21Shares,2025-06-14 00:00:00,4208557,0.0,,,0.00800000090202957,20.64960232831872,0.0,0.0
,,,,,21Shares,2025-06-15 00:00:00,4208557,0.0,,,0.00800000090202957,20.286482287375602,0.0,0.0
,,,,,21Shares,2025-06-16 00:00:00,4208557,0.0,,,0.00800000090202957,20.40504230074368,0.0,0.0
,,,,,21Shares,2025-06-17 00:00:00,4208557,0.0,,,0.00800000090202957,20.35712229534052,0.0,0.0
,,,,,21Shares,2025-06-18 00:00:00,4208557,0.0,,,0.00800000090202957,20.10704226714308,0.0,0.0
,,,,,21Shares,2025-06-19 00:00:00,4208557,0.0,,,0.00800000090202957,20.212322279013787,0.0,0.0
,,,,,21Shares,2025-06-20 00:00:00,4208557,0.0,,,0.00800000090202957,20.19176227669557,0.0,0.0
,,,,,21Shares,2025-06-21 00:00:00,4208557,0.0,,,0.00800000090202957,19.275762173413185,0.0,0.0
,,,,,21Shares,2025-06-22 00:00:00,4208557,0.0,,,0.00800000090202957,18.385842073071416,0.0,0.0
,,,,,21Shares,2025-06-23 00:00:00,4208557,0.0,,,0.00800000090202957,17.84000201152594,0.0,0.0
,,,,,21Shares,2025-06-24 00:00:00,4208557,0.0,,,0.00800000090202957,19.343762181080436,0.0,0.0
,,,,,21Shares,2025-06-25 00:00:00,4208557,0.0,,,0.00800000090202957,19.59680220961163,0.0,0.0
,,,,,21Shares,2025-06-26 00:00:00,4208557,0.0,,,0.00800000090202957,19.369762184012032,0.0,0.0
,,,,,21Shares,2025-06-27 00:00:00,4208557,0.0,,,-5.9919686475816,-14498.28717906139,-5.999968648483629,-14517.644141243958
,,,,,21Shares,2025-06-28 00:00:00,4208557,0.0,,,-5.9919686475816,-14534.958027184588,0.0,0.0
,,,,,21Shares,2025-06-29 00:00:00,4208557,0.0,,,-5.9919686475816,-14613.932173959716,0.0,0.0
,,,,,21Shares,2025-06-30 00:00:00,4208557,0.0,,,193.82733618251837,484868.7728273789,199.81930483009995,499857.98199773656
,,,,,21Shares,2025-07-01 00:00:00,4208557,0.0,,,193.82733618251837,482453.6842185447,0.0,0.0
,,,,,21Shares,2025-07-02 00:00:00,4208557,0.0,,,193.82733618251837,466850.58365585195,0.0,0.0
