eth_price,issuer,net_flow,net_flow_usd,net_tvl,net_tvl_usd,time,tvl,tvl_usd
0,21Shares,,,0.0,0.0,2025-06-04 00:00:00,0.0,0.0
0,21Shares,,,0.0,0.0,2025-06-05 00:00:00,0.0,0.0
0,21Shares,,,0.0,0.0,2025-06-06 00:00:00,0.0,0.0
0,21Shares,,,0.0,0.0,2025-06-07 00:00:00,0.0,0.0
0,21Shares,,,0.0,0.0,2025-06-08 00:00:00,0.0,0.0
0,21Shares,,,0.00800000090021058,20.102402262049146,2025-06-09 00:00:00,0.00800000090021058,20.102402262049146
0,21Shares,,,0.00800000090021058,21.447842413446562,2025-06-10 00:00:00,0.0,0.0
0,21Shares,,,0.00800000090021058,22.50736253267045,2025-06-11 00:00:00,0.0,0.0
0,21Shares,,,0.00800000090021058,22.203682498498456,2025-06-12 00:00:00,0.0,0.0
0,21Shares,,,0.00800000090021058,21.19600238510793,2025-06-13 00:00:00,0.0,0.0
0,21Shares,,,0.00800000090021058,20.649602323623547,2025-06-14 00:00:00,0.0,0.0
0,21Shares,,,0.00800000090021058,20.28648228276299,2025-06-15 00:00:00,0.0,0.0
0,21Shares,,,0.00800000090021058,20.405042296104114,2025-06-16 00:00:00,0.0,0.0
0,21Shares,,,0.00800000090021058,20.35712229071185,2025-06-17 00:00:00,0.0,0.0
0,21Shares,,,0.00800000090021058,20.10704226257127,2025-06-18 00:00:00,0.0,0.0
0,21Shares,,,0.00800000090021058,20.21232227441804,2025-06-19 00:00:00,0.0,0.0
0,21Shares,,,0.00800000090021058,20.191762272104494,2025-06-20 00:00:00,0.0,0.0
0,21Shares,,,0.00800000090021058,19.275762169030383,2025-06-21 00:00:00,0.0,0.0
0,21Shares,,,0.00800000090021058,18.385842068890963,2025-06-22 00:00:00,0.0,0.0
0,21Shares,,,0.00800000090021058,17.840002007469593,2025-06-23 00:00:00,0.0,0.0
0,21Shares,,,0.00800000090021058,19.343762176682173,2025-06-24 00:00:00,0.0,0.0
0,21Shares,,,0.00800000090021058,19.596802205155836,2025-06-25 00:00:00,0.0,0.0
0,21Shares,,,0.00800000090021058,19.369762179607857,2025-06-26 00:00:00,0.0,0.0
0,21Shares,,,-5.991968647583419,-14498.287179065792,2025-06-27 00:00:00,-5.999968648483629,-14517.644141243958
0,21Shares,,,-5.991968647583419,-14534.958027189,2025-06-28 00:00:00,0.0,0.0
0,21Shares,,,-5.991968647583419,-14613.932173964153,2025-06-29 00:00:00,0.0,0.0
0,21Shares,,,193.8273361825166,484868.77282737446,2025-06-30 00:00:00,199.8193048301,499857.98199773673
0,21Shares,,,193.8273361825166,482453.68421854026,2025-07-01 00:00:00,0.0,0.0
0,21Shares,,,193.8273361825166,466850.5836558477,2025-07-02 00:00:00,0.0,0.0
0,21Shares,,,193.8273361825166,498461.88391385425,2025-07-03 00:00:00,0.0,0.0
0,21Shares,,,193.8273361825166,502233.763875966,2025-07-04 00:00:00,0.0,0.0
0,21Shares,,,193.8273361825166,486446.5273439001,2025-07-05 00:00:00,0.0,0.0
0,21Shares,,,193.8273361825166,488260.7512105685,2025-07-06 00:00:00,0.0,0.0
0,21Shares,,,193.8273361825166,498477.3901007489,2025-07-07 00:00:00,0.0,0.0
0,21Shares,,,193.8273361825166,492935.8665592908,2025-07-08 00:00:00,0.0,0.0
0,21Shares,,,193.8273361825166,506908.8792246884,2025-07-09 00:00:00,0.0,0.0
0,21Shares,,,193.8273361825166,536473.3628126077,2025-07-10 00:00:00,0.0,0.0
0,21Shares,,,193.8273361825166,571482.4562738937,2025-07-11 00:00:00,0.0,0.0
0,21Shares,,,193.8273361825166,572852.8155407042,2025-07-12 00:00:00,0.0,0.0
0,21Shares,,,193.8273361825166,569790.3436290204,2025-07-13 00:00:00,0.0,0.0
0,21Shares,,,1892.1471251625164,5620036.469686455,2025-07-14 00:00:00,1698.3197889799999,5044332.454030506
0,21Shares,,,1892.1471251625164,5700074.293080829,2025-07-15 00:00:00,0.0,0.0
0,21Shares,,,1892.1471251625164,5933867.99186591,2025-07-16 00:00:00,0.0,0.0
0,21Shares,,,1892.1471251625164,6376024.9320738865,2025-07-17 00:00:00,0.0,0.0
0,21Shares,,,2991.0349929425165,10394295.255724186,2025-07-18 00:00:00,1098.88786778,3818800.1737156673
0,21Shares,,,2991.0349929425165,10604236.001878822,2025-07-19 00:00:00,0.0,0.0
0,21Shares,,,2991.0349929425165,10742481.639252624,2025-07-20 00:00:00,0.0,0.0
0,21Shares,,,2991.0349929425165,11232592.633196186,2025-07-21 00:00:00,0.0,0.0
0,21Shares,,,2891.1385342781446,10873745.495732158,2025-07-22 00:00:00,-99.89645866437199,-375716.5748242229
0,21Shares,,,2891.1385342781446,10828325.70935865,2025-07-23 00:00:00,0.0,0.0
0,21Shares,,,2891.1385342781446,10485378.856422575,2025-07-24 00:00:00,0.0,0.0
0,21Shares,,,2891.1385342781446,10708314.548800763,2025-07-25 00:00:00,0.0,0.0
0,21Shares,,,2891.1385342781446,10765674.73732084,2025-07-26 00:00:00,0.0,0.0
0,21Shares,,,2891.1385342781446,10811210.169235721,2025-07-27 00:00:00,0.0,0.0
0,21Shares,,,2891.1385342781446,11190064.96276753,2025-07-28 00:00:00,0.0,0.0
0,21Shares,,,2891.1385342781446,10968256.81441771,2025-07-29 00:00:00,0.0,0.0
0,21Shares,,,1542.5978214035272,5850626.183215371,2025-07-30 00:00:00,-1348.5407128746174,-5114623.84712669
0,21Shares,,,1542.5978214045272,5873070.981520601,2025-07-31 00:00:00,1e-09,3.8072600000000005e-06
0,21Shares,,,1542.5978214045272,5706516.694743553,2025-08-01 00:00:00,0.0,0.0
0,21Shares,,,1542.5978214045272,5382062.094967539,2025-08-02 00:00:00,0.0,0.0
0,21Shares,,,1542.5978214045272,5241485.155502944,2025-08-03 00:00:00,0.0,0.0
0,21Shares,,,993.2081355488328,3476854.195546311,2025-08-04 00:00:00,-549.3896858556943,-1923210.0159970194
0,21Shares,,,993.2081355488328,3696651.155943267,2025-08-05 00:00:00,0.0,0.0
0,21Shares,,,1992.0879981588328,7200840.328704695,2025-08-06 00:00:00,998.8798626099999,3610671.016973619
0,21Shares,,,2091.9763097098325,7710166.967303462,2025-08-07 00:00:00,99.888311551,368147.3621692501
0,21Shares,,,2091.9763097098325,8177702.752760512,2025-08-08 00:00:00,0.0,0.0
0,21Shares,,,2091.9763097098325,8385164.043394436,2025-08-09 00:00:00,0.0,0.0
0,21Shares,,,2091.9763097098325,8911400.684101945,2025-08-10 00:00:00,0.0,0.0
0,21Shares,,,2091.9763097098325,8886736.283410465,2025-08-11 00:00:00,0.0,0.0
0,21Shares,,,2990.9372529798325,12634047.959684638,2025-08-12 00:00:00,898.9609432699999,3797309.910076239
0,21Shares,,,3390.4737067898322,15552204.607256163,2025-08-13 00:00:00,399.5364538099999,1832685.6997200837
0,21Shares,,,3390.4737067918322,16100240.77723117,2025-08-14 00:00:00,2e-09,9.49734e-06
0,21Shares,,,3390.4737087938324,15432147.942420183,2025-08-15 00:00:00,2.002e-06,0.00911234324
0,21Shares,,,3390.4737087938324,15069265.54136798,2025-08-16 00:00:00,0.0,0.0
0,21Shares,,,3390.4737087938324,15004880.445637986,2025-08-17 00:00:00,0.0,0.0
0,21Shares,,,2391.663821490131,10703867.516440865,2025-08-18 00:00:00,-998.8098873037014,-4470163.662528843
0,21Shares,,,2391.663821490131,10322875.469677487,2025-08-19 00:00:00,0.0,0.0
0,21Shares,,,2391.663821490131,9751626.565914571,2025-08-20 00:00:00,0.0,0.0
0,21Shares,,,2391.663821490131,10363414.171451747,2025-08-21 00:00:00,0.0,0.0
0,21Shares,,,2391.663821490131,10101861.815933585,2025-08-22 00:00:00,0.0,0.0
0,21Shares,,,2391.663821490131,11543030.601487108,2025-08-23 00:00:00,0.0,0.0
0,21Shares,,,2391.663821490131,11421773.245737558,2025-08-24 00:00:00,0.0,0.0
0,21Shares,,,2391.663821490131,11438538.809126204,2025-08-25 00:00:00,0.0,0.0
0,21Shares,,,3640.119735530131,15942341.196122471,2025-08-26 00:00:00,1248.45591404,5467762.490247864
0,21Shares,,,3640.1197366301312,16755252.740524294,2025-08-27 00:00:00,1.1e-06,0.005063234
0,21Shares,,,4139.496955171131,18667641.04891794,2025-08-28 00:00:00,499.377218541,2252011.4798212354
0,21Shares,,,4139.496958174131,18688007.387494605,2025-08-29 00:00:00,3.0030000000000003e-06,0.013557223680000003
0,21Shares,,,4139.496958174131,18067331.213585973,2025-08-30 00:00:00,0.0,0.0
0,21Shares,,,4139.496958174131,18118619.580897752,2025-08-31 00:00:00,0.0,0.0
0,21Shares,,,4139.496958174131,18191847.28208785,2025-09-01 00:00:00,0.0,0.0
0,Bitwise,,,0.0,0.0,2025-06-04 00:00:00,0.0,0.0
0,Bitwise,,,0.0,0.0,2025-06-05 00:00:00,0.0,0.0
0,Bitwise,,,0.0,0.0,2025-06-06 00:00:00,0.0,0.0
0,Bitwise,,,0.0,0.0,2025-06-07 00:00:00,0.0,0.0
0,Bitwise,,,0.0,0.0,2025-06-08 00:00:00,0.0,0.0
0,Bitwise,,,0.005000000703148544,12.564001766871662,2025-06-09 00:00:00,0.005000000703148544,12.564001766871662
0,Bitwise,,,0.005000000703148544,13.404901885127183,2025-06-10 00:00:00,0.0,0.0
0,Bitwise,,,3010.8256569007035,8470717.119637577,2025-06-11 00:00:00,3010.8206569000004,8470703.0525356
0,Bitwise,,,5304.780360031598,14723205.6980533,2025-06-12 00:00:00,2293.954703130895,6366779.5203516735
0,Bitwise,,,5304.780360031598,14055015.56390372,2025-06-13 00:00:00,0.0,0.0
0,Bitwise,,,5304.780360031598,13692699.06531356,2025-06-14 00:00:00,0.0,0.0
0,Bitwise,,,5304.780360031598,13451915.084771726,2025-06-15 00:00:00,0.0,0.0
0,Bitwise,,,5304.780360031598,13530531.929707397,2025-06-16 00:00:00,0.0,0.0
0,Bitwise,,,5304.780360031598,13498756.295350805,2025-06-17 00:00:00,0.0,0.0
0,Bitwise,,,6738.452053181698,16936290.621425815,2025-06-18 00:00:00,1433.6716931500998,3603361.760129598
0,Bitwise,,,6738.452053181698,17024968.65044569,2025-06-19 00:00:00,0.0,0.0
0,Bitwise,,,6738.452053181698,17007650.828669008,2025-06-20 00:00:00,0.0,0.0
0,Bitwise,,,6738.452053181698,16236098.068579704,2025-06-21 00:00:00,0.0,0.0
0,Bitwise,,,6738.452053181698,15486512.662183775,2025-06-22 00:00:00,0.0,0.0
0,Bitwise,,,6738.452053181698,15026748.078595186,2025-06-23 00:00:00,0.0,0.0
0,Bitwise,,,6738.452053181698,16293374.91103175,2025-06-24 00:00:00,0.0,0.0
0,Bitwise,,,6738.452053181698,16506512.149473887,2025-06-25 00:00:00,0.0,0.0
0,Bitwise,,,8888.848655601798,21521858.141916182,2025-06-26 00:00:00,2150.3966024201004,5206583.261711595
0,Bitwise,,,9964.041387391899,24109193.821761183,2025-06-27 00:00:00,1075.1927317901,2601557.837693962
0,Bitwise,,,9964.041387391899,24170173.755052023,2025-06-28 00:00:00,0.0,0.0
0,Bitwise,,,9964.041387391899,24301499.82053785,2025-06-29 00:00:00,0.0,0.0
0,Bitwise,,,9947.262387188803,24883574.22467215,2025-06-30 00:00:00,-16.77900020309664,-41973.507958056405
0,Bitwise,,,9947.262387188803,24759631.335327778,2025-07-01 00:00:00,0.0,0.0
0,Bitwise,,,9947.262387188803,23958876.71315908,2025-07-02 00:00:00,0.0,0.0
0,Bitwise,,,13172.747912918903,33876092.352695286,2025-07-03 00:00:00,3225.4855257301,8294916.616809583
0,Bitwise,,,13172.747912918903,34132434.027080685,2025-07-04 00:00:00,0.0,0.0
0,Bitwise,,,13172.747912918903,33059513.709573444,2025-07-05 00:00:00,0.0,0.0
0,Bitwise,,,13172.747912918903,33182810.630038366,2025-07-06 00:00:00,0.0,0.0
0,Bitwise,,,13172.747912918903,33877146.17252832,2025-07-07 00:00:00,0.0,0.0
0,Bitwise,,,13172.747912918903,33500537.309697967,2025-07-08 00:00:00,0.0,0.0
0,Bitwise,,,15036.300658818904,39323835.66098273,2025-07-09 00:00:00,1863.5527459,4873674.954242434
0,Bitwise,,,15036.300658819004,41617322.60047265,2025-07-10 00:00:00,1e-10,2.76779e-07
0,Bitwise,,,16183.093542529105,47714394.831728235,2025-07-11 00:00:00,1146.7928837101003,3381215.6062596967
0,Bitwise,,,16183.093542529105,47828809.30307392,2025-07-12 00:00:00,0.0,0.0
0,Bitwise,,,16183.093542529105,47573116.42510196,2025-07-13 00:00:00,0.0,0.0
0,Bitwise,,,19050.030453579104,56582209.95291612,2025-07-14 00:00:00,2866.9369110500006,8515347.3438316
0,Bitwise,,,22777.038628499104,68615601.09796727,2025-07-15 00:00:00,3727.0081749200003,11227574.85686475
0,Bitwise,,,22777.038628499104,71429931.99090461,2025-07-16 00:00:00,0.0,0.0
0,Bitwise,,,27077.392060250262,91243500.34718712,2025-07-17 00:00:00,4300.3534317511585,14491029.969574831
0,Bitwise,,,28367.499006340262,98581314.17188336,2025-07-18 00:00:00,1290.1069460900003,4483315.153704665
0,Bitwise,,,28367.499006340262,100572428.92713839,2025-07-19 00:00:00,0.0,0.0
0,Bitwise,,,28367.499006340262,101883574.73121142,2025-07-20 00:00:00,0.0,0.0
0,Bitwise,,,32022.745703360262,120258859.66931319,2025-07-21 00:00:00,3655.24669702,13726986.550922848
0,Bitwise,,,35534.638398260264,133647907.09416075,2025-07-22 00:00:00,3511.8926949000006,13208439.139080595
0,Bitwise,,,35534.638398260264,133089657.92492408,2025-07-23 00:00:00,0.0,0.0
0,Bitwise,,,35534.63840659457,128874539.14834872,2025-07-24 00:00:00,8.334303856827319e-06,0.030226269826671343
0,Bitwise,,,38616.454079264564,143029167.27694327,2025-07-25 00:00:00,3081.8156726699995,11414552.16106205
0,Bitwise,,,38616.454079264564,143795317.72587585,2025-07-26 00:00:00,0.0,0.0
0,Bitwise,,,38616.454079264564,144403526.87762427,2025-07-27 00:00:00,0.0,0.0
0,Bitwise,,,41339.88397003456,160004780.70949966,2025-07-28 00:00:00,2723.4298907700004,10540953.689328562
0,Bitwise,,,41339.88397003456,156833184.81131864,2025-07-29 00:00:00,0.0,0.0
0,Bitwise,,,41339.88400231355,156790191.45441464,2025-07-30 00:00:00,3.227898559998721e-05,0.12242483147492748
0,Bitwise,,,41321.96589302465,157323467.86587703,2025-07-31 00:00:00,-17.918109288898826,-68218.90077125294
0,Bitwise,,,41321.96589302465,152861935.20840716,2025-08-01 00:00:00,0.0,0.0
